TXNID,UserID,FSA,Order Time,Market,Type,Side,Size,Price,Subtotal,Fees,Status
188,230,T1C,2021-02-22 02:01:48.625933Z,USDC-CAD,limit,buy,3800.00000000 / 3800.00000000,1.2614,4831.32,0,filled
189,109,V3C,2021-02-22 01:35:00.349974Z,BTC-CAD,market,buy,0.00033700 / 0.00033700,71787.456,24.48005785,0.03628855,filled
190,225,T2E,2021-02-22 01:29:12.700337Z,BTC-CAD,market,buy,0.00280000 / 0.00280000,71608.658,202.8885507,0.30075636,filled
191,109,V3C,2021-02-22 01:28:53.813228Z,DOGE-USDT,market,buy,1000.00000000 / 1000.00000000,0.05558561,55.58561,0.08337841,filled
192,109,V3C,2021-02-22 01:26:23.132115Z,USDT-CAD,market,buy,60.00000000 / 60.00000000,1.26309,76.68662256,0.11367812,filled
193,26,M5V,2021-02-22 01:12:22.679202Z,ETH-CAD,market,buy,0.18600000 / 0.18600000,2398.408,451.4471039,0.66921268,filled
194,26,M5V,2021-02-22 01:03:02.512446Z,HBAR-CAD,market,buy,3000.00000000 / 3000.00000000,0.17961889,545.1122202,0.80805925,filled
195,106,L6J,2021-02-22 00:32:14.971401Z,HBAR-CAD,market,buy,2740.00000000 / 2740.00000000,0.18138095,498.9649621,0.73965183,filled
196,109,V3C,2021-02-22 00:31:33.934290Z,BTC-CAD,market,buy,0.00050000 / 0.00050000,71598.981,36.22519568,0.05369922,filled
197,74,V5K,2021-02-21 23:31:16.857718Z,BTC-CAD,market,buy,0.04000000 / 0.04000000,72614.774,2938.789979,4.35638085,filled
198,82,L9T,2021-02-21 22:19:38.739556Z,ADA-CAD,limit,buy,350.00000000 / 350.00000000,1.376,487.1967744,0.722207,filled
199,82,L9T,2021-02-21 22:13:35.857596Z,HBAR-CAD,limit,buy,10000.00000000 / 10000.00000000,0.14,1416.649478,2.09999998,filled
200,200,V5G,2021-02-21 21:31:48.059507Z,HBAR-CAD,limit,buy,2600.00000000 / 2600.00000000,0.17,447.2560332,0.66299995,filled
201,200,V5G,2021-02-21 21:29:40.895826Z,ADA-CAD,limit,buy,1000.00000000 / 1000.00000000,1.38,1379.201256,2.04448973,filled
202,251,M3H,2021-02-21 21:22:19.194828Z,DGB-CAD,limit,buy,999.99999926 / 999.99999926,0.10145,101.1674639,0.14996784,filled
203,251,M3H,2021-02-21 21:15:03.703273Z,DGB-CAD,limit,buy,2080.00000000 / 2080.00000000,0.1045,211.0920531,0.31291701,filled
204,96,L6J,2021-02-21 20:15:10.972027Z,HBAR-CAD,limit,buy,4088.00000000 / 4088.00000000,0.175,723.9071663,1.07309992,filled
205,96,L6J,2021-02-21 20:07:06.626650Z,HBAR-CAD,limit,buy,15000.25188661 / 15000.25188661,0.183,2777.688779,4.11756889,filled
206,89,T3j,2021-02-21 19:51:39.627705Z,HBAR-CAD,limit,buy,5305.58751897 / 5305.58751897,0.1832,983.5420064,1.45797542,filled
207,222,V6M,2021-02-21 19:37:51.920286Z,ETH-CAD,limit,buy,1.10000000 / 1.10000000,2490,2771.570748,4.10849969,filled
208,222,V6M,2021-02-21 19:36:31.296499Z,LINK-CAD,limit,buy,3.00000000 / 3.00000000,44.2,134.1768194,0.19889999,filled
209,222,V6M,2021-02-21 19:35:06.284097Z,ADA-CAD,limit,buy,100.00000000 / 100.00000000,1.411,142.7768276,0.21164841,filled
210,222,V6M,2021-02-21 19:29:33.905565Z,LTC-CAD,limit,buy,3.30000000 / 3.30000000,293.7,979.2547182,1.45162006,filled
211,251,M3H,2021-02-21 19:05:03.950571Z,DGB-CAD,limit,buy,960.00000000 / 960.00000000,0.10236,98.1500544,0.14549492,filled
212,251,M3H,2021-02-21 18:57:09.973586Z,DGB-CAD,limit,buy,960.00000000 / 960.00000000,0.10248,98.53031263,0.1460586,filled
213,96,L6J,2021-02-21 18:07:09.569993Z,HBAR-CAD,limit,buy,16176.81007697 / 16176.81007697,0.183,2995.559286,4.44053409,filled
214,40,L5G,2021-02-21 17:56:18.157294Z,HBAR-CAD,limit,buy,2500.00000000 / 2500.00000000,0.186,466.4016337,0.69138086,filled
215,172,V5S,2021-02-21 17:52:12.090090Z,ADA-CAD,market,buy,709.99000000 / 709.99000000,1.39068,999.1108754,1.48105428,filled
216,136,V7A,2021-02-21 17:51:41.851645Z,ADA-CAD,limit,buy,170.00000000 / 170.00000000,1.388,238.7649157,0.35393849,filled
217,179,M2K,2021-02-21 17:47:25.126736Z,ETH-CAD,limit,buy,0.03300000 / 0.03300000,2300,76.80253242,0.11384994,filled
218,134,m1w,2021-02-21 16:48:29.003728Z,ADA-CAD,market,buy,1500.00000000 / 1500.00000000,1.39087,2111.165817,3.12953372,filled
219,204,S4H,2021-02-21 16:36:41.317300Z,RVN-USDT,limit,buy,129.00000000 / 129.00000000,0.211,27.219,0.0408285,filled
220,204,S4H,2021-02-21 16:30:12.366597Z,USDT-CAD,limit,buy,28.00000000 / 28.00000000,1.262,35.7559974,0.05300369,filled
221,151,M6E,2021-02-21 15:58:49.320432Z,ADA-CAD,market,buy,45.00000000 / 45.00000000,1.39986,63.74239488,0.09448996,filled
222,138,H7L,2021-02-21 14:56:32.967771Z,XEM-ETH,market,buy,27.00000000 / 27.00000000,0.00027254,0.00735858,0.00001103,filled
223,172,V5S,2021-02-21 14:46:32.626520Z,HBAR-CAD,market,buy,2105.00000000 / 2105.00000000,0.18448651,392.9621189,0.58251615,filled
224,172,V5S,2021-02-21 14:44:09.300516Z,HBAR-CAD,limit,buy,246.13568014 / 246.13568014,1.76,45.91539733,0.06806371,filled
225,172,V5S,2021-02-21 14:42:59.207419Z,HBAR-CAD,limit,buy,274.73003023 / 274.73003023,1.76,51.32411185,0.07608144,filled
226,172,V5S,2021-02-21 14:35:52.613531Z,ETH-CAD,market,buy,1.40000000 / 1.40000000,2473.436,3504.379175,5.1947946,filled
227,96,L6J,2021-02-21 13:36:01.117840Z,HBAR-CAD,limit,buy,13334.93803642 / 13334.93803642,0.185,2496.299409,3.70044508,filled
228,12,L4n,2021-02-21 13:03:57.273520Z,ADA-CAD,limit,buy,500.00000000 / 500.00000000,1.4,708.319034,1.04999251,filled
229,196,L6j,2021-02-21 10:46:34.319152Z,TRX-CAD,market,buy,200.00000000 / 200.00000000,0.07601,15.3857256,0.02280737,filled
230,196,L6j,2021-02-21 10:38:54.419880Z,HBAR-CAD,limit,buy,13407.41052575 / 13407.41052575,0.184,2496.299407,3.70044508,filled
231,208,N6G,2021-02-21 09:02:23.138526Z,HBAR-CAD,market,buy,10500.00000000 / 10500.00000000,0.18798724,1997.338443,2.96079917,filled
232,225,T2E,2021-02-21 05:30:15.401882Z,BTC-CAD,market,buy,0.00276000 / 0.00276000,71714.071,200.2748536,0.29688189,filled
233,22,V3J,2021-02-21 04:11:20.834878Z,TRX-ETH,market,sell,1085.50285100 / 1085.50285100,0.00003023,0.03281475,0.00004922,filled
234,43,V6B,2021-02-21 03:53:48.230471Z,BTC-CAD,limit,buy,0.00275337 / 0.00275337,71320,198.7054926,0.29455551,filled
235,43,V6B,2021-02-21 03:45:41.611863Z,BTC-CAD,limit,buy,0.00276798 / 0.00276798,71300,199.703852,0.29603545,filled
236,43,V6B,2021-02-21 02:59:27.617280Z,BTC-CAD,limit,buy,0.00277968 / 0.00277968,71200.998,200.157789,0.29670836,filled
237,43,V6B,2021-02-21 02:56:20.886128Z,BTC-CAD,limit,buy,0.00277968 / 0.00277968,70999.998,199.7041581,0.29603591,filled
238,43,V6B,2021-02-21 02:55:59.288005Z,BTC-CAD,limit,buy,0.00277968 / 0.00277968,70800,199.1416146,0.29520201,filled
239,99,V4N,2021-02-21 02:35:54.650202Z,BTC-CAD,market,sell,0.84201155 / 0.84201155,71092.705,59860.85303,0,filled
240,245,v3b,2021-02-21 02:14:09.535415Z,BTC-CAD,limit,buy,0.50000000 / 0.50000000,68000,33999.9995,0,filled
241,134,m1w,2021-02-21 02:11:59.909816Z,XLM-BTC,market,buy,2284.00000000 / 2284.00000000,0.00000874,0.01996216,0.00002994,filled
242,134,m1w,2021-02-21 02:10:17.579588Z,BTC-CAD,market,buy,0.02000000 / 0.02000000,71211.146,1441.159142,2.13633438,filled
243,196,L6j,2021-02-21 00:51:42.160294Z,HBAR-CAD,market,buy,26900.00000000 / 26900.00000000,0.18288453,4978.095533,7.37939091,filled
244,73,J0E,2021-02-20 23:06:41.256742Z,HBAR-CAD,market,buy,4000.00000000 / 4000.00000000,0.17952243,726.6288388,1.07713446,filled
245,185,T3Z,2021-02-20 22:31:47.237559Z,ADA-CAD,market,buy,850.00000000 / 850.00000000,1.4836,1275.997934,1.89150398,filled
246,90,M3H,2021-02-20 22:30:03.457214Z,HBAR-CAD,market,buy,100.00000000 / 100.00000000,0.17956186,18.16971355,0.02693428,filled
247,90,M3H,2021-02-20 22:29:15.476767Z,HBAR-CAD,market,sell,99.99999996 / 99.99999996,0.17921698,17.70858321,0.02688254,filled
248,68,V8A,2021-02-20 21:29:34.739803Z,HBAR-CAD,limit,buy,8000.00000001 / 8000.00000001,0.18323102,1483.27932,2.19877217,filled
249,226,T6T,2021-02-20 20:16:27.521938Z,BTC-CAD,limit,buy,0.00029008 / 0.00029008,71438,20.96916014,0.0310841,filled
250,226,T6T,2021-02-20 20:14:45.423128Z,ADA-CAD,limit,buy,55.00000001 / 55.00000001,1.4269,79.41250241,0.11771889,filled
251,138,H7L,2021-02-20 19:46:09.775626Z,XEM-BTC,market,buy,2468.00000000 / 2468.00000000,0.00000932,0.02300176,0.0000345,filled
252,138,H7L,2021-02-20 19:44:16.464132Z,XEM-ETH,market,buy,3699.00000000 / 3699.00000000,0.00026821,0.99210879,0.00148816,filled
253,138,H7L,2021-02-20 19:40:03.898269Z,ETH-CAD,market,buy,1.00000000 / 1.00000000,2511.731,2541.456633,3.7673849,filled
254,74,V5K,2021-02-20 19:35:02.771594Z,BTC-CAD,limit,buy,0.01260000 / 0.01260000,71930,917.0955145,1.35947698,filled
255,74,V5K,2021-02-20 19:30:55.435913Z,BTC-CAD,limit,buy,0.02750000 / 0.02750000,71900,2000.762546,2.96587497,filled
256,246,V6W,2021-02-20 19:21:38.731142Z,ADA-CAD,limit,buy,85.00000000 / 85.00000000,1.44,123.8545805,0.18359859,filled
257,79,L3S,2021-02-20 18:38:17.652300Z,HBAR-CAD,market,buy,1000.00000000 / 1000.00000000,0.18798542,190.2208581,0.28197813,filled
258,133,M3C,2021-02-20 18:14:39.459876Z,ADA-BTC,limit,buy,14829.24128658 / 14829.24128658,0.0000202,0.29955064,0.00044929,filled
259,74,V5K,2021-02-20 18:11:30.051529Z,BTC-CAD,limit,buy,0.02750000 / 0.02750000,72000,2003.545248,2.96999996,filled
260,134,m1w,2021-02-20 17:44:12.481656Z,LINK-CAD,market,sell,55.00000000 / 55.00000000,45.56236058,2476.130446,3.75889474,filled
261,134,m1w,2021-02-20 17:41:53.847106Z,ALGO-CAD,market,sell,2000.00000000 / 2000.00000000,1.77804,3513.807707,5.33414278,filled
262,111,V3M,2021-02-20 17:38:08.321795Z,BTC-CAD,market,buy,0.02736330 / 0.02736330,72104.196,1996.470213,2.95951213,filled
263,134,m1w,2021-02-20 17:21:08.542354Z,BTC-CAD,market,buy,0.02800000 / 0.02800000,72165.494,2044.662326,3.03095078,filled
264,208,N6G,2021-02-20 17:18:37.005886Z,HBAR-CAD,market,buy,10500.00000000 / 10500.00000000,0.18703321,1987.201957,2.94577313,filled
265,140,V6K,2021-02-20 16:54:50.100942Z,HBAR-CAD,limit,buy,580.00000000 / 580.00000000,0.1846543,108.373067,0.16064923,filled
266,173,L6M,2021-02-20 16:44:15.967512Z,BCH-CAD,market,buy,0.05000000 / 0.05000000,908.452,45.78266901,0,filled
267,111,V3M,2021-02-20 16:32:20.302079Z,BTC-CAD,market,buy,0.00900000 / 0.00900000,71139.226,647.8665103,0.96037936,filled
268,111,V3M,2021-02-20 16:26:26.344837Z,BTC-CAD,market,buy,0.00698000 / 0.00698000,71091.715,502.2041786,0.74445356,filled
269,90,M3H,2021-02-20 16:22:21.936670Z,HBAR-CAD,limit,buy,54999.99999996 / 54999.99999996,0.1796,9995.464659,14.81699989,filled
270,29,V2Y,2021-02-20 14:36:12.148689Z,BTC-CAD,market,buy,0.02738000 / 0.02738000,71931.393,1992.972776,2.95432763,filled
271,196,L6j,2021-02-20 12:15:32.650470Z,HBAR-CAD,limit,buy,13320.00000000 / 13320.00000000,0.185,2493.50301,3.69629974,filled
272,196,L6j,2021-02-20 11:21:04.154893Z,HBAR-CAD,market,buy,27.00000000 / 27.00000000,0.18687368,5.10558938,0.00756838,filled
273,248,L6H,2021-02-20 10:00:14.128597Z,BTC-CAD,market,buy,0.07087000 / 0.07087000,69711.118,4999.175474,7.41063923,filled
274,70,V3C,2021-02-20 08:17:22.659488Z,BTC-CAD,market,buy,0.00600000 / 0.00600000,70167.383,426.0106845,0.63150643,filled
275,110,V3G,2021-02-20 07:30:57.338227Z,BTC-CAD,market,sell,0.01012500 / 0.01012500,70164.642,701.9690555,1.06562552,filled
276,41,V3B,2021-02-20 07:24:06.817790Z,BTC-CAD,market,buy,0.04200000 / 0.04200000,70229.272,2984.705127,4.42444419,filled
277,116,V9C,2021-02-20 06:35:10.577660Z,HBAR-CAD,market,buy,16000.00000000 / 16000.00000000,0.18716388,3030.259444,4.49197265,filled
278,97,V4N,2021-02-20 05:02:46.447542Z,BTC-CAD,limit,sell,0.01000000 / 0.01000000,70410,704.0999956,0,filled
279,97,V4N,2021-02-20 05:01:57.167494Z,BTC-CAD,limit,buy,0.01000000 / 0.01000000,70400,703.9999918,0,filled
280,179,M2K,2021-02-20 04:57:38.671010Z,ADA-CAD,market,buy,700.00000000 / 700.00000000,1.31183,928.8975472,1.37697199,filled
281,226,T6T,2021-02-20 04:54:26.969560Z,TRX-CAD,limit,buy,452.48968498 / 452.48968498,0.07721,35.34653943,0.05239673,filled
282,70,V3C,2021-02-20 04:52:18.269006Z,BTC-CAD,market,sell,0.00500000 / 0.00500000,70448.351,348.0910398,0.52842029,filled
283,226,T6T,2021-02-20 04:52:17.860117Z,HBAR-CAD,limit,buy,668.62628381 / 668.62628381,0.18448,124.8147488,0.18502192,filled
284,70,V3C,2021-02-20 04:33:16.750851Z,BTC-CAD,market,buy,0.00500000 / 0.00500000,70657.958,357.4909529,0.52993468,filled
285,102,k0a,2021-02-20 04:31:32.334558Z,HBAR-CAD,limit,buy,79.50000000 / 79.50000000,0.18455117,14.84628767,0.02200772,filled
286,102,k0a,2021-02-20 04:30:04.290745Z,ETH-CAD,limit,sell,0.00588521 / 0.00588521,2549.892,14.82822161,0.02251001,filled
287,102,k0a,2021-02-20 04:26:16.298835Z,XLM-ETH,limit,sell,22.82573210 / 22.82573210,0.00025822,0.00589406,0.00000884,filled
288,69,T3j,2021-02-20 04:06:46.487104Z,HBAR-CAD,limit,buy,29055.34832158 / 29055.34832158,0.18,5292.154727,7.84494355,filled
289,111,V3M,2021-02-20 03:46:29.517473Z,BTC-CAD,market,buy,0.00139000 / 0.00139000,70380.848,98.99272066,0.14674406,filled
290,173,L6M,2021-02-20 03:31:06.042620Z,HBAR-CAD,market,buy,100.00000000 / 100.00000000,0.18248364,18.3930323,0,filled
291,230,T1C,2021-02-20 03:19:35.907109Z,ETH-CAD,limit,buy,2.00000000 / 2.00000000,2516.211,5072.316413,0,filled
292,230,T1C,2021-02-20 03:09:48.772336Z,BTC-CAD,limit,buy,0.03000000 / 0.03000000,69696.69,2107.476708,0,filled
293,225,T2E,2021-02-20 03:05:24.247851Z,BTC-CAD,market,buy,0.00280000 / 0.00280000,70661.243,200.1822784,0.29674466,filled
294,134,m1w,2021-02-20 03:00:09.857089Z,ADA-CAD,market,buy,1500.00000000 / 1500.00000000,1.34966,2048.425154,3.0365287,filled
295,196,L6j,2021-02-20 02:58:36.808456Z,HBAR-CAD,market,buy,10630.00000000 / 10630.00000000,0.18446587,1984.190056,2.94130837,filled
296,246,V6W,2021-02-20 02:57:10.322138Z,HBAR-CAD,limit,buy,2533.63822692 / 2533.63822692,0.185,473.74935,0.70227291,filled
297,236,L0s,2021-02-20 02:37:11.856559Z,ADA-CAD,market,buy,370.00000000 / 370.00000000,1.33308,499.1069904,0.73986237,filled
298,184,T4R,2021-02-20 02:19:34.747553Z,HBAR-CAD,market,buy,4750.00000000 / 4750.00000000,0.1860844,894.4119271,1.32585146,filled
299,196,L6j,2021-02-20 00:57:08.244314Z,HBAR-CAD,market,buy,13160.00000000 / 13160.00000000,0.18747443,2496.502024,3.70074544,filled
300,83,K1R,2021-02-19 23:34:03.105880Z,HBAR-CAD,limit,buy,2384.78200000 / 2384.78200000,0.1915014,462.1198232,0.68503362,filled
301,234,L7E,2021-02-19 23:02:35.427157Z,HBAR-CAD,market,buy,520.00000000 / 520.00000000,0.18845931,99.16420219,0.14699826,filled
302,142,J7N,2021-02-19 22:56:36.886823Z,HBAR-CAD,limit,buy,495.00000000 / 495.00000000,0.1879,94.11653803,0.13951574,filled
303,142,J7N,2021-02-19 22:46:37.725301Z,ZEN-CAD,limit,sell,1.00000000 / 1.00000000,0.95704,93.48004591,0.14190756,filled
304,142,J7N,2021-02-19 22:38:34.278743Z,ZIL-BTC,market,sell,915.00000000 / 915.00000000,0.00000243,0.00222345,0.00000333,filled
305,7,H3p,2021-02-19 21:42:51.949251Z,ETH-CAD,limit,buy,3.99400000 / 3.99400000,2471.11,9986.974651,14.80441454,filled
306,23,M6P,2021-02-19 20:58:07.172979Z,VET-BTC,limit,buy,4350.00000000 / 4350.00000000,0.00000095,0.00413249,0.00000619,filled
307,23,M6P,2021-02-19 20:53:56.201961Z,BTC-CAD,limit,buy,0.00415000 / 0.00415000,70550,296.1516135,0.43904027,filled
308,68,V8A,2021-02-19 20:50:23.592279Z,HBAR-CAD,limit,buy,8000.00000002 / 8000.00000002,0.19418506,1571.834402,2.33022064,filled
309,23,M6P,2021-02-19 20:48:49.299324Z,ETH-CAD,limit,buy,0.19000000 / 0.19000000,2483,477.3438203,0.70765495,filled
310,138,H7L,2021-02-19 20:45:14.601521Z,BTC-CAD,market,buy,0.02323000 / 0.02323000,70328.094,1653.21748,2.45086981,filled
311,138,H7L,2021-02-19 20:39:08.601825Z,XEM-ETH,market,buy,1600.00000000 / 1600.00000000,0.00024846,0.397536,0.0005963,filled
312,138,H7L,2021-02-19 20:32:33.648129Z,ETH-CAD,market,buy,0.40000000 / 0.40000000,2480.511,1003.926718,1.48830612,filled
313,131,M1E,2021-02-19 20:29:53.745623Z,HBAR-CAD,market,buy,50.00000000 / 50.00000000,0.19620016,9.91971331,0.01470582,filled
314,131,M1E,2021-02-19 20:29:03.545215Z,HBAR-CAD,market,buy,15050.00000000 / 15050.00000000,0.19600832,2984.777937,4.42488798,filled
315,211,L5N,2021-02-19 20:23:27.625914Z,HBAR-CAD,limit,buy,1540.00000000 / 1540.00000000,0.19,296.0569861,0.43889998,filled
316,73,J0E,2021-02-19 19:35:00.172832Z,HBAR-CAD,market,sell,1755.00000000 / 1755.00000000,0.19678835,341.2832035,0.51804537,filled
317,111,V3M,2021-02-19 17:47:20.314099Z,BTC-CAD,limit,buy,0.00211000 / 0.00211000,70000,148.0445282,0.21947376,filled
318,245,v3b,2021-02-19 16:42:59.554727Z,BTC-CAD,limit,buy,1.00000000 / 1.00000000,69700,69654.74139,0,filled
319,183,V9W,2021-02-19 16:41:06.743699Z,HBAR-CAD,limit,buy,274.12783560 / 274.12783560,0.18,49.92598278,0.07401451,filled
320,111,V3M,2021-02-19 16:40:01.538789Z,BTC-CAD,limit,buy,0.00143000 / 0.00143000,69000,99.8357607,0.14800499,filled
321,110,V3G,2021-02-19 15:48:55.542470Z,BTC-CAD,market,buy,0.00020000 / 0.00020000,68138.191,13.78864538,0.02044145,filled
322,110,V3G,2021-02-19 15:47:04.193781Z,ALGO-BTC,market,sell,390.00000000 / 390.00000000,0.00002542,0.0099163,0.00001487,filled
323,184,T4R,2021-02-19 13:33:17.057487Z,HBAR-CAD,market,buy,500.00000000 / 500.00000000,0.18375775,92.96439525,0.1378183,filled
324,110,V3G,2021-02-19 10:28:19.776208Z,ALGO-CAD,limit,buy,390.00000000 / 390.00000000,1.735,684.6433706,1.0149734,filled
325,43,V6B,2021-02-19 06:52:46.682793Z,USDT-CAD,limit,buy,19.26864000 / 19.26864000,1.26864,24.73368302,0.0366673,filled
326,68,V8A,2021-02-19 04:33:15.626042Z,HBAR-CAD,limit,buy,8606.00000000 / 8606.00000000,0.17774425,1547.739565,2.2945004,filled
327,134,m1w,2021-02-19 03:52:06.341940Z,LINK-CAD,market,buy,100.00000000 / 100.00000000,40.65390235,4113.421784,6.09808535,filled
328,134,m1w,2021-02-19 02:42:11.991262Z,ALGO-CAD,market,buy,3000.00000000 / 3000.00000000,1.70695,5180.452753,7.67994256,filled
329,61,T6W,2021-02-19 02:21:17.887945Z,HBAR-CAD,limit,buy,22800.00000000 / 22800.00000000,0.175,4037.447014,5.9849996,filled
330,134,m1w,2021-02-19 02:11:29.457349Z,ETH-CAD,market,sell,1.74599437 / 1.74599437,2416.336,4172.045873,6.33289029,filled
331,134,m1w,2021-02-19 02:11:01.846424Z,ADA-CAD,market,sell,4000.00000000 / 4000.00000000,1.13266,4482.67117,6.80439899,filled
332,134,m1w,2021-02-19 02:10:48.757408Z,BTC-CAD,market,sell,0.07932000 / 0.07932000,64706.715,5072.288876,7.69939975,filled
333,236,L0s,2021-02-19 02:09:12.545101Z,HBAR-CAD,limit,buy,2900.00000000 / 2900.00000000,0.1755,514.9630988,0.76342497,filled
334,236,L0s,2021-02-19 02:07:00.932093Z,ADA-CAD,market,sell,459.00000000 / 459.00000000,1.12622,510.3744416,0.77471471,filled
335,96,L6J,2021-02-18 21:32:55.109189Z,HBAR-CAD,limit,buy,5200.00000000 / 5200.00000000,0.185,973.3657452,1.44299993,filled
336,53,L6B,2021-02-18 21:04:21.213199Z,BTC-CAD,ceiling,buy,0.01493053 / 0,0,999.4997213,0,filled
337,28,T3C,2021-02-18 19:56:27.420894Z,BTC-CAD,limit,buy,0.10000000 / 0.10000000,63000,6374.916746,9.44999998,filled
338,164,V3K,2021-02-18 19:51:08.260359Z,ZRX-BTC,market,sell,12.00000000 / 12.00000000,0.00003001,0.00036012,0.00000054,filled
339,222,V6M,2021-02-18 19:13:14.978715Z,ETH-CAD,limit,buy,1.07000000 / 1.07000000,2463,2666.339148,3.9528654,filled
340,222,V6M,2021-02-18 19:11:38.440430Z,LINK-CAD,limit,buy,3.00000000 / 3.00000000,41,124.4513845,0.18449999,filled
341,222,V6M,2021-02-18 19:10:29.210104Z,ADA-CAD,limit,buy,100.00000000 / 100.00000000,1.17,118.0705876,0.17504042,filled
342,62,M6S,2021-02-18 19:00:06.192759Z,TRX-CAD,limit,buy,15000.00000000 / 15000.00000000,0.0695,1056.09882,1.56370284,filled
343,74,V5K,2021-02-18 17:28:42.436202Z,BTC-CAD,market,buy,0.00100000 / 0.00100000,66085.453,66.86525366,0.09912818,filled
344,222,V6M,2021-02-18 16:50:20.297179Z,ETH-USDT,limit,buy,0.05100000 / 0.05100000,1921,97.95457921,0.14693186,filled
345,20,T2T,2021-02-18 16:03:33.533983Z,BTC-CAD,market,buy,0.00500000 / 0.00500000,65654.735,332.1168404,0.49236541,filled
346,69,T3j,2021-02-18 15:45:16.491356Z,HBAR-CAD,limit,sell,26200.00000000 / 26200.00000000,0.2,5184.694369,7.85999996,filled
347,151,M6E,2021-02-18 15:23:40.198639Z,HBAR-CAD,market,buy,400.00000000 / 400.00000000,0.18623816,75.37429883,0.11174289,filled
348,151,M6E,2021-02-18 15:12:04.157706Z,ADA-CAD,market,buy,50.00000000 / 50.00000000,1.18923,60.1632912,0.08919247,filled
349,62,M6S,2021-02-18 14:24:30.127501Z,DGB-CAD,limit,buy,10000.00000000 / 10000.00000000,0.09899,1001.56394,1.48482515,filled
350,196,L6j,2021-02-18 10:43:58.225205Z,HBAR-CAD,market,buy,5420.00000000 / 5420.00000000,0.1817816,996.882172,1.4778844,filled
351,80,V0A,2021-02-18 07:48:34.170292Z,HBAR-CAD,limit,buy,70.00000000 / 70.00000000,0.1777,12.58577813,0.01865849,filled
352,68,V8A,2021-02-18 03:24:20.616222Z,HBAR-CAD,limit,buy,17894.00000000 / 17894.00000000,0.18005764,3259.969971,4.83292702,filled
353,217,J7G,2021-02-18 02:20:12.450390Z,SC-CAD,limit,buy,1500.00000000 / 1500.00000000,0.01234,18.724788,0.0277571,filled
354,217,J7G,2021-02-18 02:14:06.303673Z,ADA-CAD,limit,sell,40.00000000 / 40.00000000,1.43,56.96414768,0.08579992,filled
355,217,J7G,2021-02-18 02:02:14.046251Z,VET-BTC,limit,buy,686.00119485 / 686.00119485,0.000001,0.000686,0.00000102,filled
356,231,T3C,2021-02-18 01:49:48.818648Z,HBAR-CAD,limit,buy,548.00000000 / 548.00000000,0.18,99.72406765,0.14784158,filled
357,217,J7G,2021-02-18 01:42:24.063281Z,ZEN-CAD,limit,buy,0.50000000 / 0.50000000,91,46.04106269,0.06824999,filled
358,217,J7G,2021-02-18 01:37:04.332725Z,ZRX-CAD,limit,buy,10.00000000 / 10.00000000,1.97359,19.96876948,0.02960383,filled
359,168,L6K,2021-02-18 01:27:10.564009Z,DGB-CAD,limit,buy,4960.00000000 / 4960.00000000,0.10015,502.5811065,0.7450798,filled
360,217,J7G,2021-02-17 23:58:30.685611Z,ZEN-CAD,limit,sell,0.50000000 / 0.50000000,99.65433,49.23920859,0.07474074,filled
361,83,K1R,2021-02-17 22:42:16.037892Z,ALGO-CAD,limit,buy,80.42100000 / 80.42100000,1.75004,142.400324,0.21110942,filled
362,248,L6H,2021-02-17 20:47:27.909855Z,XLM-BTC,market,sell,2000.00000000 / 2000.00000000,0.00000961,0.01922,0.00002883,filled
363,248,L6H,2021-02-17 20:46:49.837055Z,VET-BTC,market,sell,10000.00000000 / 10000.00000000,0.00000096,0.0096,0.0000144,filled
364,248,L6H,2021-02-17 20:46:12.201201Z,LINK-BTC,market,sell,44.50000000 / 44.50000000,0.00061792,0.02749833,0.00004124,filled
365,248,L6H,2021-02-17 20:45:46.758093Z,ALGO-BTC,market,sell,658.00000000 / 658.00000000,0.00002702,0.01777915,0.00002666,filled
